0.000021098516915668588, 4.836454297696124e-15
0.000037360381077075455, 8.77251384106763e-16
0.00006297185308308264, 1.837837063728563e-16
0.00009938465535279636, 4.805914681694862e-17
0.00011523731835657693, 3.153787683249449e-17
0.0001468689144139357, 1.5686686412322128e-17
0.00017890773350289358, 9.011891338844377e-18
0.0002197381129537239, 5.352338777925947e-18
0.00024553731621684225, 4.147769092093827e-18
0.0002732399308574227, 3.2501234189789724e-18
0.00030406721764558145, 2.518667450260902e-18
0.00033837822374172124, 2.0860640484730804e-18
0.00037194300843373544, 1.7470235229441517e-18
0.0004105226023548978, 1.4630860408884301e-18
0.0004760231610470686, 1.1213121759528352e-18
0.0005407456872760689, 9.184785989763067e-19
0.0006142682168331629, 7.523354823652214e-19
0.0006835862344715418, 6.370843906233747e-19
0.0007829412821348322, 5.104002249910845e-19
0.0008967318993720111, 3.999411942814428e-19
0.0010020388585438795, 3.386737672440188e-19
0.0010834635165462628, 2.899888392241589e-19
0.001240927730167881, 2.2472545074066196e-19
0.0013866354212605486, 1.8003881794533547e-19
0.0015304461335095758, 1.4423811749101951e-19
0.0016684521858583948, 1.155563826444916e-19
0.0018114300689843952, 9.155741567446621e-20
0.0019345948631669704, 7.753163547283237e-20
0.0020075106953396263, 6.93962322063025e-20
0.0020917625619508986, 6.211447772333603e-20
0.0021705714144501765, 5.2599093246076727e-20
0.002280313643355293, 4.405035082872431e-20
0.002395536564349922, 3.3020027614195736e-20
0.002527013334338932, 2.7047051973259877e-20
0.002654776960975263, 2.2651191394705538e-20
0.00287049331355005, 1.9181230720663914e-20
0.0031552621514712464, 1.6792091996367158e-20
0.003511382048939878, 1.519763663459889e-20
0.004156399117595683, 1.3304678735792468e-20
0.004919971050298333, 1.2311309650023866e-20
0.005681904253245802, 1.2041362863566542e-20
0.006428236875082886, 1.1777335127932417e-20
0.007362958148038286, 1.1777335127932417e-20
0.008364489316746975, 1.1777335127932417e-20
0.009308814058939694, 1.190861729342509e-20
0.010575026257392263, 1.190861729342509e-20
0.012162695216038131, 1.2041362863566542e-20
0.013988766540938632, 1.2311309650023866e-20
0.01615537078482786, 1.2727619131941851e-20
0.018657595214070753, 1.3304678735792468e-20
0.022177042310531938, 1.421969313897626e-20
0.024885093895899286, 1.5367044962211894e-20
0.028739909295152355, 1.7168542014830636e-20
0.032382577894389045, 1.9181230720663914e-20
0.037093069108038064, 2.315899241322058e-20
0.0404418946503137, 2.7348545945764824e-20
0.043017626879767124, 3.12396317131827e-20
0.045946299726560946, 3.6484313630570824e-20
0.04827312946452732, 4.1675214594133713e-20
0.05113653192521947, 4.656084982479806e-20
0.05372559929454443, 5.0878622116981183e-20
0.0559825903843715, 5.318541628004717e-20
0.05809408109505369, 5.2599093246076727e-20
0.06078242187070704, 4.921442611970594e-20
0.0641204035267677, 4.5539922552052395e-20
0.06681199674687888, 4.213976895722674e-20
0.07106301038539191, 3.813848188876278e-20
0.07435149666245604, 3.568433186578314e-20
0.0784350935753666, 3.3760280228802527e-20
0.0817287332230576, 3.3020027614195736e-20
0.08621897276215515, 3.338810245309017e-20
0.09246610385785325, 3.5290943091413366e-20
0.09754847083178712, 3.899348150490947e-20
0.10206692050712901, 4.30844705944871e-20
0.10592016632563195, 4.867187980427127e-20
0.11037232874158051, 5.559679856066275e-20
0.11501130432741062, 6.280686891840576e-20
0.11935153998829158, 6.71263410996177e-20
0.12283927623829272, 6.863119900248077e-20
0.12487708215936508, 6.787459962545832e-20
0.12905394125001013, 6.493069617997213e-20
0.13391956344047773, 6.075251022105189e-20
0.13839848171632257, 5.747681580196764e-20
0.14660242963329428, 5.559679856066275e-20
0.15276113948063072, 5.811751089658285e-20
0.15852595841776043, 6.211447772333603e-20
0.16383478684529684, 6.93962322063025e-20
0.16862672350674754, 7.839588200131244e-20
0.17355832649241285, 8.758632497262472e-20
0.18085251308737058, 9.78541745608755e-20
0.18767371229886898, 9.677541725242269e-20
0.19394768562228268, 8.662076179038192e-20
0.20043310057272404, 8.015338376066675e-20
0.2088490790271702, 7.753163547283237e-20
0.21852174143052588, 8.378747112616063e-20
0.22215187181008555, 9.05480746653053e-20
0.22584294570459043, 9.894495679635605e-20
0.22959599675696327, 1.0932573643183586e-19
0.23437165527811452, 1.1684449171036073e-19
0.23924664878172539, 1.2488034097593121e-19
0.24321762494511323, 1.2767994490117681e-19
0.2492930733104031, 1.2214212321547692e-19
0.2523846168872397, 1.1428247386261776e-19
0.2576269953738748, 1.0932573643183586e-19
0.26514946791913524, 1.022908009732352e-19
0.27177506908000754, 1.0116313371087716e-19
0.2785733256495448, 1.1054439237284007e-19
0.283201045920102, 1.1946394562183508e-19
0.2867236366758832, 1.291031955325405e-19
0.2926900499046751, 1.4264801748660822e-19
0.2963331848007821, 1.5937081511594648e-19
0.3024927153607566, 1.6114732444488047e-19
0.3087732875761763, 1.4911555926386904e-19
0.3126024596475402, 1.3952021264620739e-19
0.3190938405259146, 1.305423111641691e-19
0.3257209404920963, 1.2350364364937967e-19
0.32976588273785296, 1.2350364364937967e-19
0.3366251018450094, 1.3199746864350448e-19
0.34222009560971006, 1.4747168969895992e-19
0.3479061141464336, 1.6114732444488047e-19
0.3536876071381701, 1.7805404630390786e-19
0.3625338207732701, 1.9242078633582398e-19
0.37005996272228503, 1.7609115504646537e-19
0.37464704556807077, 1.6114732444488047e-19
0.385583123560135, 1.4584594236864373e-19
0.3919785319204355, 1.4264801748660822e-19
